UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179759893,2007-05-21T15:04:53Z,-26.644173,30.626855,1263.279,90,81412,0,0,"No Data,No Data"
1179759905,2007-05-21T15:05:05Z,-26.643888,30.626821,1264.001,90,84601,0,0,"No Data,No Data"
1179759913,2007-05-21T15:05:13Z,-26.644099,30.626791,1263.661,90,86971,0,0,"No Data,No Data"
1179759938,2007-05-21T15:05:38Z,-26.644716,30.626813,1259.526,90,93845,0,0,"No Data,No Data"
1179759967,2007-05-21T15:06:07Z,-26.645448,30.626875,1252.057,91,02029,0,0,"No Data,No Data"
1179760018,2007-05-21T15:06:58Z,-26.646714,30.627082,1253.676,91,16285,0,0,"No Data,No Data"
1179760049,2007-05-21T15:07:29Z,-26.647472,30.627193,1257.099,91,24797,0,0,"No Data,No Data"
1179760078,2007-05-21T15:07:58Z,-26.648179,30.627323,1259.436,91,3278,0,0,"No Data,No Data"
1179760113,2007-05-21T15:08:33Z,-26.649050,30.627480,1262.511,91,42605,0,0,"No Data,No Data"
1179760134,2007-05-21T15:08:54Z,-26.649575,30.627551,1265.856,91,48499,0,0,"No Data,No Data"
1179760143,2007-05-21T15:09:03Z,-26.649780,30.627579,1267.192,91,50803,0,0,"No Data,No Data"
1179760150,2007-05-21T15:09:10Z,-26.649963,30.627567,1268.705,91,52849,0,0,"No Data,No Data"
1179760157,2007-05-21T15:09:17Z,-26.649803,30.627477,1267.564,91,54833,0,0,"No Data,No Data"
1179760168,2007-05-21T15:09:28Z,-26.649530,30.627412,1265.406,91,57929,0,0,"No Data,No Data"
1179760203,2007-05-21T15:10:03Z,-26.648681,30.627254,1260.282,91,67506,0,0,"No Data,No Data"
1179760239,2007-05-21T15:10:39Z,-26.647794,30.627134,1259.375,91,77452,0,0,"No Data,No Data"
1179760277,2007-05-21T15:11:17Z,-26.646843,30.627076,1254.161,91,88051,0,0,"No Data,No Data"
1179760309,2007-05-21T15:11:49Z,-26.646038,30.626986,1250.851,91,97048,0,0,"No Data,No Data"
1179760323,2007-05-21T15:12:03Z,-26.645704,30.626954,1250.463,92,00773,0,0,"No Data,No Data"
1179760346,2007-05-21T15:12:26Z,-26.645137,30.626886,1255.012,92,07116,0,0,"No Data,No Data"
1179760362,2007-05-21T15:12:42Z,-26.644716,30.626813,1259.526,92,11857,0,0,"No Data,No Data"
1179760369,2007-05-21T15:12:49Z,-26.644564,30.626796,1260.967,92,13548,0,0,"No Data,No Data"
1179760372,2007-05-21T15:12:52Z,-26.644514,30.626709,1261.972,92,14568,0,0,"No Data,No Data"
1179760391,2007-05-21T15:13:11Z,-26.644991,30.626693,1256.997,92,19884,0,0,"No Data,No Data"
1179760437,2007-05-21T15:13:57Z,-26.646123,30.626787,1251.092,92,32532,0,0,"No Data,No Data"
1179760471,2007-05-21T15:14:31Z,-26.646975,30.626877,1255.439,92,42071,0,0,"No Data,No Data"
1179760515,2007-05-21T15:15:15Z,-26.648062,30.626995,1260.837,92,54237,0,0,"No Data,No Data"
1179760541,2007-05-21T15:15:41Z,-26.648706,30.627088,1260.661,92,61475,0,0,"No Data,No Data"
1179760573,2007-05-21T15:16:13Z,-26.649510,30.627170,1264.853,92,70465,0,0,"No Data,No Data"
1179760587,2007-05-21T15:16:27Z,-26.649849,30.627212,1267.426,92,74265,0,0,"No Data,No Data"
1179760597,2007-05-21T15:16:37Z,-26.650094,30.627239,1268.426,92,77017,0,0,"No Data,No Data"
1179760604,2007-05-21T15:16:44Z,-26.650271,30.627229,1269.034,92,79,0,0,"No Data,No Data"
1179760613,2007-05-21T15:16:53Z,-26.650050,30.627222,1268.18,92,81456,0,0,"No Data,No Data"
1179760627,2007-05-21T15:17:07Z,-26.649714,30.627199,1266.916,92,852,0,0,"No Data,No Data"
1179760662,2007-05-21T15:17:42Z,-26.648821,30.627164,1260.809,92,95138,0,0,"No Data,No Data"
1179760702,2007-05-21T15:18:22Z,-26.647842,30.627152,1259.484,93,06029,0,0,"No Data,No Data"
1179760721,2007-05-21T15:18:41Z,-26.647347,30.627157,1256.792,93,11531,0,0,"No Data,No Data"
1179760760,2007-05-21T15:19:20Z,-26.646374,30.627164,1252.94,93,22352,0,0,"No Data,No Data"
1179760793,2007-05-21T15:19:53Z,-26.645558,30.627156,1250.988,93,31427,0,0,"No Data,No Data"
1179760832,2007-05-21T15:20:32Z,-26.644589,30.627107,1258.497,93,42218,0,0,"No Data,No Data"
1179760847,2007-05-21T15:20:47Z,-26.644204,30.627056,1261.518,93,46532,0,0,"No Data,No Data"
1179760857,2007-05-21T15:20:57Z,-26.643971,30.627021,1263.067,93,49139,0,0,"No Data,No Data"
1179760868,2007-05-21T15:21:08Z,-26.644253,30.627077,1260.938,93,52338,0,0,"No Data,No Data"
1179760890,2007-05-21T15:21:30Z,-26.644788,30.627188,1256.945,93,58407,0,0,"No Data,No Data"
1179760918,2007-05-21T15:21:58Z,-26.645477,30.627335,1251.32,93,66222,0,0,"No Data,No Data"
1179760964,2007-05-21T15:22:44Z,-26.646602,30.627582,1251.704,93,78992,0,0,"No Data,No Data"
1179760993,2007-05-21T15:23:13Z,-26.647314,30.627709,1254.664,93,87025,0,0,"No Data,No Data"
1179761005,2007-05-21T15:23:25Z,-26.647611,30.627754,1256.434,93,90365,0,0,"No Data,No Data"
1179761029,2007-05-21T15:23:49Z,-26.648194,30.627864,1258.312,93,96955,0,0,"No Data,No Data"
1179761046,2007-05-21T15:24:06Z,-26.648625,30.627959,1260.1,94,01847,0,0,"No Data,No Data"
1179761054,2007-05-21T15:24:14Z,-26.648812,30.628008,1261.453,94,03996,0,0,"No Data,No Data"
1179761067,2007-05-21T15:24:27Z,-26.649113,30.628070,1263.615,94,07406,0,0,"No Data,No Data"
1179761076,2007-05-21T15:24:36Z,-26.649342,30.628115,1264.0,94,10001,0,0,"No Data,No Data"
1179761077,2007-05-21T15:24:37Z,-26.649365,30.628093,1264.0,94,10337,0,0,"No Data,No Data"
1179761098,2007-05-21T15:24:58Z,-26.648859,30.628005,1261.788,94,16033,0,0,"No Data,No Data"
1179761145,2007-05-21T15:25:45Z,-26.647683,30.627834,1256.796,94,29227,0,0,"No Data,No Data"
1179761179,2007-05-21T15:26:19Z,-26.646830,30.627740,1251.727,94,3876,0,0,"No Data,No Data"
1179761213,2007-05-21T15:26:53Z,-26.646000,30.627661,1249.389,94,4803,0,0,"No Data,No Data"
1179761253,2007-05-21T15:27:33Z,-26.644987,30.627535,1254.046,94,59373,0,0,"No Data,No Data"
1179761274,2007-05-21T15:27:54Z,-26.644487,30.627447,1256.223,94,64999,0,0,"No Data,No Data"
1179761286,2007-05-21T15:28:06Z,-26.644184,30.627371,1258.799,94,68452,0,0,"No Data,No Data"
1179761293,2007-05-21T15:28:13Z,-26.644031,30.627310,1260.49,94,70252,0,0,"No Data,No Data"
1179761304,2007-05-21T15:28:24Z,-26.644311,30.627366,1257.925,94,7342,0,0,"No Data,No Data"
1179761329,2007-05-21T15:28:49Z,-26.644913,30.627494,1254.348,94,80253,0,0,"No Data,No Data"
1179761374,2007-05-21T15:29:34Z,-26.646026,30.627681,1249.537,94,92788,0,0,"No Data,No Data"
1179761405,2007-05-21T15:30:05Z,-26.646804,30.627805,1251.497,95,01545,0,0,"No Data,No Data"
1179761435,2007-05-21T15:30:35Z,-26.647533,30.627928,1256.184,95,09755,0,0,"No Data,No Data"
1179761461,2007-05-21T15:31:01Z,-26.648167,30.628053,1258.991,95,16931,0,0,"No Data,No Data"
1179761472,2007-05-21T15:31:12Z,-26.648431,30.628118,1259.5,95,19951,0,0,"No Data,No Data"
1179761494,2007-05-21T15:31:34Z,-26.648973,30.628223,1262.61,95,26083,0,0,"No Data,No Data"
1179761511,2007-05-21T15:31:51Z,-26.649409,30.628293,1264.0,95,30997,0,0,"No Data,No Data"
1179761525,2007-05-21T15:32:05Z,-26.649745,30.628330,1265.083,95,34758,0,0,"No Data,No Data"
1179761530,2007-05-21T15:32:10Z,-26.649882,30.628319,1265.605,95,36291,0,0,"No Data,No Data"
1179761537,2007-05-21T15:32:17Z,-26.650048,30.628325,1266.378,95,38145,0,0,"No Data,No Data"
1179761543,2007-05-21T15:32:23Z,-26.650185,30.628253,1267.623,95,39833,0,0,"No Data,No Data"
1179761553,2007-05-21T15:32:33Z,-26.649956,30.628131,1266.453,95,42651,0,0,"No Data,No Data"
1179761586,2007-05-21T15:33:06Z,-26.649183,30.627840,1264.047,95,51722,0,0,"No Data,No Data"
1179761598,2007-05-21T15:33:18Z,-26.648885,30.627736,1261.975,95,55191,0,0,"No Data,No Data"
1179761624,2007-05-21T15:33:44Z,-26.648271,30.627567,1258.724,95,62221,0,0,"No Data,No Data"
1179761651,2007-05-21T15:34:11Z,-26.647616,30.627417,1257.134,95,69662,0,0,"No Data,No Data"
1179761678,2007-05-21T15:34:38Z,-26.646941,30.627284,1253.763,95,77287,0,0,"No Data,No Data"
1179761692,2007-05-21T15:34:52Z,-26.646583,30.627239,1252.937,95,81292,0,0,"No Data,No Data"
1179761717,2007-05-21T15:35:17Z,-26.645981,30.627162,1250.951,95,88034,0,0,"No Data,No Data"
1179761732,2007-05-21T15:35:32Z,-26.645607,30.627089,1250.814,95,92257,0,0,"No Data,No Data"
1179761737,2007-05-21T15:35:37Z,-26.645493,30.627049,1251.666,95,93577,0,0,"No Data,No Data"
1179761744,2007-05-21T15:35:44Z,-26.645328,30.626967,1253.447,95,95575,0,0,"No Data,No Data"
1179761754,2007-05-21T15:35:54Z,-26.645589,30.626958,1250.877,95,98491,0,0,"No Data,No Data"
1179761774,2007-05-21T15:36:14Z,-26.646090,30.627005,1251.131,96,04098,0,0,"No Data,No Data"
1179761803,2007-05-21T15:36:43Z,-26.646791,30.627100,1253.887,96,11963,0,0,"No Data,No Data"
1179761830,2007-05-21T15:37:10Z,-26.647472,30.627171,1257.244,96,19581,0,0,"No Data,No Data"
1179761867,2007-05-21T15:37:47Z,-26.648372,30.627333,1259.656,96,29731,0,0,"No Data,No Data"
1179761877,2007-05-21T15:37:57Z,-26.648609,30.627382,1259.996,96,32416,0,0,"No Data,No Data"
1179761885,2007-05-21T15:38:05Z,-26.648819,30.627452,1261.372,96,34862,0,0,"No Data,No Data"
1179761902,2007-05-21T15:38:22Z,-26.649209,30.627594,1263.594,96,39431,0,0,"No Data,No Data"
1179761915,2007-05-21T15:38:35Z,-26.649528,30.627696,1265.391,96,43131,0,0,"No Data,No Data"
1179761923,2007-05-21T15:38:43Z,-26.649710,30.627765,1266.0,96,45279,0,0,"No Data,No Data"
1179761931,2007-05-21T15:38:51Z,-26.649891,30.627854,1267.383,96,47486,0,0,"No Data,No Data"
1179761932,2007-05-21T15:38:52Z,-26.649913,30.627873,1267.49,96,47804,0,0,"No Data,No Data"
1179761958,2007-05-21T15:39:18Z,-26.649252,30.627856,1264.221,96,55161,0,0,"No Data,No Data"
1179761974,2007-05-21T15:39:34Z,-26.648860,30.627841,1261.793,96,59526,0,0,"No Data,No Data"
1179761991,2007-05-21T15:39:51Z,-26.648435,30.627827,1259.367,96,64258,0,0,"No Data,No Data"
1179762026,2007-05-21T15:40:26Z,-26.647561,30.627799,1256.239,96,73987,0,0,"No Data,No Data"
1179762057,2007-05-21T15:40:57Z,-26.646779,30.627764,1251.452,96,82697,0,0,"No Data,No Data"
1179762084,2007-05-21T15:41:24Z,-26.646130,30.627718,1250.283,96,8993,0,0,"No Data,No Data"
1179762103,2007-05-21T15:41:43Z,-26.645650,30.627657,1248.521,96,953,0,0,"No Data,No Data"
1179762117,2007-05-21T15:41:57Z,-26.645306,30.627608,1251.009,96,99154,0,0,"No Data,No Data"
1179762130,2007-05-21T15:42:10Z,-26.644991,30.627490,1254.097,97,02843,0,0,"No Data,No Data"
1179762138,2007-05-21T15:42:18Z,-26.645189,30.627569,1252.295,97,05188,0,0,"No Data,No Data"
1179762155,2007-05-21T15:42:35Z,-26.645575,30.627727,1248.293,97,09766,0,0,"No Data,No Data"
1179762176,2007-05-21T15:42:56Z,-26.646070,30.627918,1249.134,97,15607,0,0,"No Data,No Data"
1179762201,2007-05-21T15:43:21Z,-26.646669,30.628093,1251.009,97,22506,0,0,"No Data,No Data"
1179762224,2007-05-21T15:43:44Z,-26.647229,30.628245,1253.082,97,28932,0,0,"No Data,No Data"
1179762245,2007-05-21T15:44:05Z,-26.647726,30.628399,1258.165,97,34679,0,0,"No Data,No Data"
1179762263,2007-05-21T15:44:23Z,-26.648163,30.628512,1259.355,97,39679,0,0,"No Data,No Data"
1179762278,2007-05-21T15:44:38Z,-26.648544,30.628607,1260.512,97,4403,0,0,"No Data,No Data"
1179762290,2007-05-21T15:44:50Z,-26.648828,30.628666,1262.407,97,47249,0,0,"No Data,No Data"
1179762300,2007-05-21T15:45:00Z,-26.649061,30.628729,1263.196,97,49926,0,0,"No Data,No Data"
1179762306,2007-05-21T15:45:06Z,-26.649223,30.628756,1263.476,97,51759,0,0,"No Data,No Data"
1179762313,2007-05-21T15:45:13Z,-26.649383,30.628763,1263.45,97,53553,0,0,"No Data,No Data"
1179762321,2007-05-21T15:45:21Z,-26.649178,30.628678,1263.757,97,55981,0,0,"No Data,No Data"
1179762342,2007-05-21T15:45:42Z,-26.648664,30.628535,1261.11,97,61875,0,0,"No Data,No Data"
1179762380,2007-05-21T15:46:20Z,-26.647751,30.628355,1258.63,97,7219,0,0,"No Data,No Data"
1179762393,2007-05-21T15:46:33Z,-26.647429,30.628295,1255.236,97,75821,0,0,"No Data,No Data"
1179762431,2007-05-21T15:47:11Z,-26.646486,30.628106,1250.351,97,86481,0,0,"No Data,No Data"
1179762454,2007-05-21T15:47:34Z,-26.645914,30.627971,1247.675,97,92979,0,0,"No Data,No Data"
1179762479,2007-05-21T15:47:59Z,-26.645336,30.627738,1249.862,97,99814,0,0,"No Data,No Data"
1179762493,2007-05-21T15:48:13Z,-26.645011,30.627622,1253.882,98,03606,0,0,"No Data,No Data"
1179762498,2007-05-21T15:48:18Z,-26.644912,30.627516,1254.313,98,05118,0,0,"No Data,No Data"
1179762507,2007-05-21T15:48:27Z,-26.645137,30.627572,1252.748,98,07695,0,0,"No Data,No Data"
1179762522,2007-05-21T15:48:42Z,-26.645478,30.627666,1249.359,98,11607,0,0,"No Data,No Data"
1179762544,2007-05-21T15:49:04Z,-26.646022,30.627812,1248.954,98,17838,0,0,"No Data,No Data"
1179762559,2007-05-21T15:49:19Z,-26.646387,30.627897,1250.562,98,2199,0,0,"No Data,No Data"
1179762567,2007-05-21T15:49:27Z,-26.646594,30.627948,1250.841,98,24358,0,0,"No Data,No Data"
1179762582,2007-05-21T15:49:42Z,-26.646953,30.628052,1252.034,98,28497,0,0,"No Data,No Data"
1179762597,2007-05-21T15:49:57Z,-26.647305,30.628155,1253.905,98,3256,0,0,"No Data,No Data"
1179762616,2007-05-21T15:50:16Z,-26.647751,30.628313,1258.654,98,37778,0,0,"No Data,No Data"
1179762627,2007-05-21T15:50:27Z,-26.648020,30.628397,1259.64,98,40891,0,0,"No Data,No Data"
1179762638,2007-05-21T15:50:38Z,-26.648282,30.628503,1259.388,98,44001,0,0,"No Data,No Data"
1179762654,2007-05-21T15:50:54Z,-26.648639,30.628640,1261.196,98,48213,0,0,"No Data,No Data"
1179762667,2007-05-21T15:51:07Z,-26.648968,30.628757,1262.757,98,52059,0,0,"No Data,No Data"
1179762674,2007-05-21T15:51:14Z,-26.649130,30.628826,1263.095,98,53992,0,0,"No Data,No Data"
1179762680,2007-05-21T15:51:20Z,-26.649268,30.628895,1262.959,98,55683,0,0,"No Data,No Data"
1179762687,2007-05-21T15:51:27Z,-26.649427,30.628943,1262.793,98,57527,0,0,"No Data,No Data"
1179762695,2007-05-21T15:51:35Z,-26.649607,30.629009,1263.662,98,59641,0,0,"No Data,No Data"
1179762702,2007-05-21T15:51:42Z,-26.649786,30.629074,1265.129,98,61741,0,0,"No Data,No Data"
1179762710,2007-05-21T15:51:50Z,-26.649966,30.629158,1266.729,98,63919,0,0,"No Data,No Data"
1179762715,2007-05-21T15:51:55Z,-26.650103,30.629185,1267.398,98,65474,0,0,"No Data,No Data"
1179762717,2007-05-21T15:51:57Z,-26.650058,30.629189,1267.228,98,6597,0,0,"No Data,No Data"
1179762721,2007-05-21T15:52:01Z,-26.649966,30.629178,1266.756,98,66999,0,0,"No Data,No Data"
1179762728,2007-05-21T15:52:08Z,-26.649785,30.629155,1265.417,98,69019,0,0,"No Data,No Data"
1179762745,2007-05-21T15:52:25Z,-26.649381,30.629089,1262.112,98,73559,0,0,"No Data,No Data"
1179762764,2007-05-21T15:52:44Z,-26.648895,30.629031,1261.498,98,78999,0,0,"No Data,No Data"
1179762782,2007-05-21T15:53:02Z,-26.648447,30.628967,1259.539,98,84023,0,0,"No Data,No Data"
1179762790,2007-05-21T15:53:10Z,-26.648256,30.628900,1258.694,98,86242,0,0,"No Data,No Data"
1179762808,2007-05-21T15:53:28Z,-26.647821,30.628811,1257.435,98,91158,0,0,"No Data,No Data"
1179762826,2007-05-21T15:53:46Z,-26.647375,30.628701,1252.022,98,96242,0,0,"No Data,No Data"
1179762836,2007-05-21T15:53:56Z,-26.647146,30.628656,1249.911,98,9882,0,0,"No Data,No Data"
1179762854,2007-05-21T15:54:14Z,-26.646712,30.628520,1250.327,99,0383,0,0,"No Data,No Data"
1179762868,2007-05-21T15:54:28Z,-26.646349,30.628418,1249.365,99,07989,0,0,"No Data,No Data"
1179762891,2007-05-21T15:54:51Z,-26.645811,30.628260,1247.118,99,14178,0,0,"No Data,No Data"
1179762903,2007-05-21T15:55:03Z,-26.645530,30.628166,1248.068,99,17439,0,0,"No Data,No Data"
1179762914,2007-05-21T15:55:14Z,-26.645247,30.628092,1250.682,99,20664,0,0,"No Data,No Data"
1179762919,2007-05-21T15:55:19Z,-26.645129,30.628054,1252.137,99,22026,0,0,"No Data,No Data"
1179762930,2007-05-21T15:55:30Z,-26.644863,30.628001,1254.89,99,25033,0,0,"No Data,No Data"
1179762932,2007-05-21T15:55:32Z,-26.644813,30.628004,1255.219,99,25586,0,0,"No Data,No Data"
1179762940,2007-05-21T15:55:40Z,-26.645010,30.628037,1253.843,99,27815,0,0,"No Data,No Data"
1179762956,2007-05-21T15:55:56Z,-26.645412,30.628106,1248.911,99,32349,0,0,"No Data,No Data"
1179762971,2007-05-21T15:56:11Z,-26.645763,30.628176,1247.219,99,36324,0,0,"No Data,No Data"
1179762981,2007-05-21T15:56:21Z,-26.646010,30.628226,1247.884,99,39128,0,0,"No Data,No Data"
1179762989,2007-05-21T15:56:29Z,-26.646220,30.628276,1248.912,99,41528,0,0,"No Data,No Data"
1179763004,2007-05-21T15:56:44Z,-26.646585,30.628358,1250.618,99,45677,0,0,"No Data,No Data"
1179763014,2007-05-21T15:56:54Z,-26.646817,30.628426,1250.666,99,48358,0,0,"No Data,No Data"
1179763020,2007-05-21T15:57:00Z,-26.646973,30.628456,1250.674,99,5013,0,0,"No Data,No Data"
1179763031,2007-05-21T15:57:11Z,-26.647225,30.628522,1250.995,99,53014,0,0,"No Data,No Data"
1179763040,2007-05-21T15:57:20Z,-26.647451,30.628589,1253.477,99,55626,0,0,"No Data,No Data"
1179763045,2007-05-21T15:57:25Z,-26.647575,30.628621,1255.053,99,57053,0,0,"No Data,No Data"
1179763055,2007-05-21T15:57:35Z,-26.647822,30.628685,1257.893,99,59885,0,0,"No Data,No Data"
1179763065,2007-05-21T15:57:45Z,-26.648041,30.628751,1258.444,99,62418,0,0,"No Data,No Data"
1179763074,2007-05-21T15:57:54Z,-26.648281,30.628815,1258.862,99,65168,0,0,"No Data,No Data"
1179763078,2007-05-21T15:57:58Z,-26.648376,30.628828,1259.312,99,66241,0,0,"No Data,No Data"
1179763090,2007-05-21T15:58:10Z,-26.648661,30.628907,1261.115,99,69515,0,0,"No Data,No Data"
1179763094,2007-05-21T15:58:14Z,-26.648755,30.628940,1261.334,99,70617,0,0,"No Data,No Data"
1179763100,2007-05-21T15:58:20Z,-26.648895,30.628990,1261.651,99,72258,0,0,"No Data,No Data"
1179763110,2007-05-21T15:58:30Z,-26.649151,30.629049,1261.82,99,7517,0,0,"No Data,No Data"
1179763114,2007-05-21T15:58:34Z,-26.649243,30.629082,1261.801,99,76249,0,0,"No Data,No Data"
1179763119,2007-05-21T15:58:39Z,-26.649358,30.629112,1261.946,99,77568,0,0,"No Data,No Data"
1179763124,2007-05-21T15:58:44Z,-26.649471,30.629142,1262.36,99,78868,0,0,"No Data,No Data"
1179763127,2007-05-21T15:58:47Z,-26.649561,30.629155,1263.272,99,79886,0,0,"No Data,No Data"
1179763133,2007-05-21T15:58:53Z,-26.649449,30.629083,1262.338,99,81318,0,0,"No Data,No Data"
1179763145,2007-05-21T15:59:05Z,-26.649175,30.628944,1262.603,99,84659,0,0,"No Data,No Data"
1179763161,2007-05-21T15:59:21Z,-26.648780,30.628773,1261.862,99,8937,0,0,"No Data,No Data"
1179763179,2007-05-21T15:59:39Z,-26.648378,30.628599,1259.351,99,94164,0,0,"No Data,No Data"
1179763187,2007-05-21T15:59:47Z,-26.648187,30.628510,1259.362,99,9646,0,0,"No Data,No Data"
1179763206,2007-05-21T16:00:06Z,-26.647751,30.628292,1258.587,100,0177,0,0,"No Data,No Data"
1179763226,2007-05-21T16:00:26Z,-26.647281,30.628093,1253.641,100,0736,0,0,"No Data,No Data"
1179763259,2007-05-21T16:00:59Z,-26.646521,30.627780,1250.994,100,1637,0,0,"No Data,No Data"
1179763280,2007-05-21T16:01:20Z,-26.646027,30.627594,1249.954,100,2217,0,0,"No Data,No Data"
1179763298,2007-05-21T16:01:38Z,-26.645587,30.627419,1250.174,100,2736,0,0,"No Data,No Data"
1179763314,2007-05-21T16:01:54Z,-26.645213,30.627302,1253.883,100,3167,0,0,"No Data,No Data"
1179763338,2007-05-21T16:02:18Z,-26.644636,30.627150,1257.903,100,3826,0,0,"No Data,No Data"
1179763346,2007-05-21T16:02:26Z,-26.644432,30.627114,1259.249,100,4055,0,0,"No Data,No Data"
1179763354,2007-05-21T16:02:34Z,-26.644221,30.627123,1260.668,100,4289,0,0,"No Data,No Data"
1179763359,2007-05-21T16:02:39Z,-26.644320,30.627208,1259.039,100,4429,0,0,"No Data,No Data"
1179763378,2007-05-21T16:02:58Z,-26.644771,30.627367,1255.777,100,4956,0,0,"No Data,No Data"
1179763394,2007-05-21T16:03:14Z,-26.645148,30.627460,1253.211,100,5387,0,0,"No Data,No Data"
1179763408,2007-05-21T16:03:28Z,-26.645507,30.627533,1250.107,100,5794,0,0,"No Data,No Data"
1179763431,2007-05-21T16:03:51Z,-26.646053,30.627636,1249.995,100,6411,0,0,"No Data,No Data"
1179763446,2007-05-21T16:04:06Z,-26.646418,30.627701,1251.276,100,6823,0,0,"No Data,No Data"
1179763468,2007-05-21T16:04:28Z,-26.646984,30.627773,1252.301,100,7457,0,0,"No Data,No Data"
1179763484,2007-05-21T16:04:44Z,-26.647363,30.627812,1254.954,100,7881,0,0,"No Data,No Data"
1179763491,2007-05-21T16:04:51Z,-26.647536,30.627822,1256.152,100,8074,0,0,"No Data,No Data"
1179763496,2007-05-21T16:04:56Z,-26.647683,30.627834,1256.796,100,8239,0,0,"No Data,No Data"
1179763510,2007-05-21T16:05:10Z,-26.648025,30.627854,1257.521,100,862,0,0,"No Data,No Data"
1179763523,2007-05-21T16:05:23Z,-26.648339,30.627854,1259.021,100,897,0,0,"No Data,No Data"
1179763529,2007-05-21T16:05:29Z,-26.648482,30.627865,1259.537,100,913,0,0,"No Data,No Data"
1179763539,2007-05-21T16:05:39Z,-26.648743,30.627848,1260.954,100,9422,0,0,"No Data,No Data"
1179763550,2007-05-21T16:05:50Z,-26.649022,30.627830,1262.962,100,9734,0,0,"No Data,No Data"
1179763565,2007-05-21T16:06:05Z,-26.649390,30.627766,1264.797,101,0149,0,0,"No Data,No Data"
1179763575,2007-05-21T16:06:15Z,-26.649642,30.627709,1265.889,101,0436,0,0,"No Data,No Data"
1179763582,2007-05-21T16:06:22Z,-26.649779,30.627640,1267.015,101,0604,0,0,"No Data,No Data"
1179763591,2007-05-21T16:06:31Z,-26.650008,30.627544,1269.061,101,0876,0,0,"No Data,No Data"
1179763602,2007-05-21T16:06:42Z,-26.650248,30.627391,1270.047,101,1184,0,0,"No Data,No Data"
1179763622,2007-05-21T16:07:02Z,-26.650646,30.627070,1271.504,101,173,0,0,"No Data,No Data"
1179763641,2007-05-21T16:07:21Z,-26.650995,30.626737,1273.435,101,2241,0,0,"No Data,No Data"
1179763679,2007-05-21T16:07:59Z,-26.651671,30.625989,1275.0,101,33,0,0,"No Data,No Data"
1179763716,2007-05-21T16:08:36Z,-26.652318,30.625242,1275.697,101,4335,0,0,"No Data,No Data"
1179763728,2007-05-21T16:08:48Z,-26.652515,30.624991,1275.89,101,4667,0,0,"No Data,No Data"
1179763752,2007-05-21T16:09:12Z,-26.652914,30.624476,1274.0,101,5345,0,0,"No Data,No Data"
1179763773,2007-05-21T16:09:33Z,-26.653239,30.624006,1275.194,101,5936,0,0,"No Data,No Data"
1179763804,2007-05-21T16:10:04Z,-26.653679,30.623321,1277.0,101,6775,0,0,"No Data,No Data"
1179763825,2007-05-21T16:10:25Z,-26.654000,30.622850,1277.738,101,7364,0,0,"No Data,No Data"
1179763857,2007-05-21T16:10:57Z,-26.654483,30.622153,1277.106,101,8241,0,0,"No Data,No Data"
1179763875,2007-05-21T16:11:15Z,-26.654772,30.621766,1277.459,101,8742,0,0,"No Data,No Data"
1179763889,2007-05-21T16:11:29Z,-26.655013,30.621451,1277.774,101,9154,0,0,"No Data,No Data"
1179763902,2007-05-21T16:11:42Z,-26.655189,30.621173,1279.272,101,9493,0,0,"No Data,No Data"
1179763908,2007-05-21T16:11:48Z,-26.655297,30.621036,1279.465,101,9674,0,0,"No Data,No Data"
1179763911,2007-05-21T16:11:51Z,-26.655316,30.620948,1280.028,101,9763,0,0,"No Data,No Data"
1179763923,2007-05-21T16:12:03Z,-26.655036,30.620983,1281.656,102,0077,0,0,"No Data,No Data"
1179763951,2007-05-21T16:12:31Z,-26.654358,30.621249,1280.963,102,0876,0,0,"No Data,No Data"
1179763993,2007-05-21T16:13:13Z,-26.653429,30.621749,1282.552,102,2024,0,0,"No Data,No Data"
1179764044,2007-05-21T16:14:04Z,-26.652281,30.622374,1282.451,102,3445,0,0,"No Data,No Data"
1179764073,2007-05-21T16:14:33Z,-26.651655,30.622774,1281.013,102,4247,0,0,"No Data,No Data"
1179764130,2007-05-21T16:15:30Z,-26.650418,30.623543,1277.494,102,5822,0,0,"No Data,No Data"
1179764186,2007-05-21T16:16:26Z,-26.649198,30.624312,1272.054,102,7381,0,0,"No Data,No Data"
1179764247,2007-05-21T16:17:27Z,-26.647859,30.625142,1262.743,102,9085,0,0,"No Data,No Data"
1179764266,2007-05-21T16:17:46Z,-26.647435,30.625400,1259.216,102,9622,0,0,"No Data,No Data"
1179764275,2007-05-21T16:17:55Z,-26.647235,30.625488,1259.203,102,9861,0,0,"No Data,No Data"
1179764280,2007-05-21T16:18:00Z,-26.647265,30.625340,1259.74,103,0012,0,0,"No Data,No Data"
1179764331,2007-05-21T16:18:51Z,-26.648144,30.624329,1269.295,103,1415,0,0,"No Data,No Data"
1179764362,2007-05-21T16:19:22Z,-26.648749,30.623778,1270.698,103,2284,0,0,"No Data,No Data"
1179764457,2007-05-21T16:20:57Z,-26.650634,30.622187,1282.0,103,4913,0,0,"No Data,No Data"
1179764500,2007-05-21T16:21:40Z,-26.651515,30.621494,1286.905,103,6113,0,0,"No Data,No Data"
1179764527,2007-05-21T16:22:07Z,-26.652068,30.621086,1288.552,103,6851,0,0,"No Data,No Data"
